CODIGO,PRECIO,DESCUENTO, MONTO,VENEZUELA 1,VENEZUELA 2,COL 4,MEX 9,VENEZUELA 3,MEX 10,MEX 11,MEX 12,MEX 13,
CI-8074-RJ," $280,70 "," $10,00 "," $757,89 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8074-SM," $280,70 "," $10,00 "," $505,26 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8085-MO," $273,70 "," $10,00 "," $1.231,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8196-DO," $139,00 "," $10,00 "," $625,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1118-RJ," $207,50 "," $15,00 "," $705,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2123-NG," $412,00 "," $10,00 "," $741,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1132-SC," $24,80 "," $10,00 "," $267,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1135-SC," $24,75 "," $10,00 "," $267,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1136-SC," $24,80 "," $10,00 "," $267,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1156-SC," $35,10 "," $10,00 "," $379,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-6003-PL," $221,51 "," $10,00 "," $398,72 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-6008-PL," $230,70 "," $10,00 "," $415,26 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9108-DO," $581,20 "," $10,00 "," $523,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9108-PL," $581,20 "," $10,00 "," $523,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9190-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-7029-TF," $227,30 "," $10,00 "," $409,14 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2050-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2481-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3304-CR," $50,00 "," $10,00 "," $45,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3305-BO," $50,10 "," $10,00 "," $45,09 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3309-BO," $93,80 "," $10,00 "," $84,42 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3404-CR," $89,40 "," $10,00 "," $80,46 ",PA-3404-CR,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3408-RJ," $300,00 "," $10,00 "," $540,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3617-BO," $126,90 "," $10,00 "," $114,21 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3656-AO," $68,20 "," $10,00 "," $61,38 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-AO," $98,80 "," $10,00 "," $88,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-BO," $98,80 "," $10,00 "," $177,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-CR," $98,80 "," $10,00 "," $177,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-RJ," $98,80 "," $10,00 "," $88,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-RY," $98,80 "," $10,00 "," $88,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-VA," $98,80 "," $10,00 "," $88,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7312-CR," $110,10 "," $10,00 "," $198,18 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7400-AO," $98,80 "," $25,00 "," $74,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7400-BO," $98,80 "," $25,00 "," $74,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7400-CR," $98,80 "," $25,00 "," $74,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7400-TQ," $98,80 "," $25,00 "," $74,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-AN," $98,80 "," $10,00 "," $88,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-CR," $98,80 "," $10,00 "," $177,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-LI," $98,80 "," $10,00 "," $88,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-RS," $98,80 "," $10,00 "," $88,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-AO," $174,90 "," $10,00 "," $157,41 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-BO," $174,90 "," $10,00 "," $314,82 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-9001-AG," $30,60 ", $-   ," $61,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-9001-JB," $30,58 "," $20,00 "," $48,93 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8006-CF," $117,70 "," $20,00 "," $188,32 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3500-CR," $56,32 "," $20,00 "," $450,56 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-664-RJ," $336,30 "," $20,00 "," $269,04 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-734-RJ," $210,30 "," $20,00 "," $336,48 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2487-DO," $98,00 "," $20,00 "," $78,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2487," $98,00 "," $20,00 "," $74,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2487-RJ," $98,00 "," $20,00 "," $78,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2491-DO," $111,70 "," $20,00 "," $1.778,72 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2491-RJ," $111,70 "," $20,00 "," $178,72 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2491-AR," $111,70 "," $20,00 "," $178,72 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00501," $280,00 ", $-   , $-   ,#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1045-DO," $457,10 ", $-   ," $457,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1045-PL," $457,10 ", $-   ," $457,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1127-VR," $35,10 ", $-   ," $421,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1132-SC," $24,80 ", $-   ," $297,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1143-RJ," $50,80 ", $-   ," $609,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-5017-NQ," $469,80 ", $-   ," $469,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-1247-DO," $173,50 ", $-   ," $173,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-1247-NQ," $173,50 ", $-   ," $173,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CA-6006-AC," $139,70 ", $-   ," $139,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CA-6006-RJ," $139,70 ", $-   ," $139,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CA-6006-SM," $139,70 ", $-   ," $139,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1174-MR," $12,80 ", $-   ," $640,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1175-AC," $20,50 ", $-   ," $615,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1175-RJ," $20,50 ", $-   ," $1.025,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,CI-1175-RJ,
CI-2104-CH," $190,00 ", $-   ," $190,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,CI-2104-CH,#N/A,
DJ-2041-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2066-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2105-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2160-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2216-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2216-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2280-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2280-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2292-NQ," $450,10 ", $-   ," $450,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2293-NQ," $450,10 ", $-   ," $450,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2347-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2411-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2412-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2491-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1131-NG," $350,00 ", $-   ," $1.050,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1131-RJ," $350,00 ", $-   ," $350,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
HB-1202-NQ," $682,80 ", $-   ," $682,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
HB-3004-NG," $95,00 ", $-   ," $190,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
HB-3011-NG," $12,90 ", $-   ," $25,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
LL-1009-NQ," $112,90 ", $-   ," $112,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3404-CR," $69,00 ", $-   ," $138,00 ",PA-3404-CR,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-2007-CR," $104,00 ", $-   ," $520,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-2011-PE," $122,00 ", $-   ," $610,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-2014-CR," $122,00 ", $-   ," $1.220,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-2015-CR," $122,00 ", $-   ," $1.220,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-2016-CR," $122,00 ", $-   ," $1.220,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TM-3012-DR," $223,00 ", $-   ," $223,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,TM-3012-DR,#N/A,#N/A,#N/A,
AC-5061-NQ," $390,00 "," $5,00 "," $2.223,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-8033-FS," $70,00 "," $5,00 "," $133,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-8033-RJ," $70,00 "," $5,00 "," $133,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-8033-RN," $70,00 "," $5,00 "," $133,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-8033-RY," $70,00 "," $5,00 "," $133,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TJ-1004-MR," $13,00 "," $5,00 "," $741,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8264-DV," $50,00 ",," $200,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8264-MT," $50,00 ",," $100,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8264-RS," $50,00 ",," $100,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8264-FS," $50,00 ",," $200,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8264-RJ," $50,00 ",," $100,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8264-BL," $50,00 ",," $100,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8264-NG," $50,00 ",," $100,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-DV," $60,00 ",," $120,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-MT," $60,00 ",," $120,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-BL," $60,00 ",," $240,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-FS," $60,00 ",," $240,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-RJ," $60,00 ",," $240,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-BL," $60,00 ",," $120,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-NG," $60,00 ",," $120,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
HP-2014-NG," $190,00 ",," $380,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2796-BL," $130,00 ",," $260,00 ",#N/A,#N/A,#N/A,PC-2796-BL,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2016-AC," $12,00 ", $-   ," $540,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2027-RJ," $69,00 ", $-   ," $690,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3616-CR," $100,00 ", $-   ," $3.000,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3617-BO," $126,00 ", $-   ," $3.780,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7310-BO," $340,00 ", $-   ," $5.100,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7310-CR," $270,00 ", $-   ," $8.100,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7338-BO," $100,00 ", $-   ," $1.000,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7338-CR," $76,90 ", $-   ," $769,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-9003-CF," $32,00 ", $-   ," $1.024,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-9003-NG," $32,00 ", $-   ," $800,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ap-2637-cr," $170,00 ",," $850,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ap-2684-cr," $150,00 ",," $750,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ap-2685-cr," $150,00 ",," $750,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ap-2686-cr," $170,00 ",," $850,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ap-2687-cr," $150,00 ",," $750,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8317-DO," $190,00 ",," $1.900,00 ",CI-8317-DO,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8317-PL," $190,00 ",," $1.330,00 ",CI-8317-PL,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8335-OR," $160,00 ",," $960,00 ",CI-8335-OR,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-RJ," $52,00 ",," $312,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-FS," $52,00 ",," $312,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-BL," $52,00 ",," $312,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-LI," $52,00 ",," $312,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4507/BG," $220,50 ", $-   ," $11.025,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-7023-CF," $227,30 ", $-   ," $227,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00492-RJ," $231,00 ", $-   ," $231,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7045-NT," $57,80 ", $-   ," $289,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1909-BG," $147,51 ", $-   ," $147,51 ",Err:504,Err:504,Err:504,Err:504,Err:504,Err:504,Err:504,Err:504,Err:504,
CI-1909-BL," $147,51 ", $-   ," $147,51 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1909-RS," $147,51 ", $-   ," $147,51 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1926-BG," $326,70 ", $-   ," $653,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8082-OR," $114,84 ", $-   ," $229,68 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9200-NQ," $929,60 ", $-   ," $929,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4508-FS," $150,00 ", $-   ," $150,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-5000-FS," $231,22 ", $-   ," $231,22 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-5000-PL," $231,22 ", $-   ," $231,22 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-5000-RS," $231,22 ", $-   ," $231,22 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1001-RJ," $70,00 ", $-   ," $210,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1007-NG," $45,00 ", $-   ," $90,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1165-RJ," $35,75 ", $-   ," $429,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-8067-BO," $128,10 ", $-   ," $640,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,PD-8067-BO,#N/A,
PD-8067-CR," $84,19 ", $-   ," $420,95 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,PD-8067-CR,#N/A,
AC-1122-AS," $340,90 ", $-   ," $1.022,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1122-MR," $340,90 ", $-   ," $1.022,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1701-PL," $159,00 ", $-   ," $795,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1702-DO," $204,90 ", $-   ," $1.024,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1706-PL," $77,00 ", $-   ," $1.540,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1708-PL," $117,00 ", $-   ," $1.170,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-3003-TR," $451,00 ", $-   ," $451,00 ",AC-3003-TR,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-4003-NQ," $342,80 ", $-   ," $1.028,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-8026-NQ," $86,60 ", $-   ," $866,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-8027-NQ," $86,60 ", $-   ," $866,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9130-CH," $313,20 ", $-   ," $626,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-BG," $93,10 ", $-   ," $186,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-BL," $93,10 ", $-   ," $186,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-CL," $93,10 ", $-   ," $186,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-FS," $93,10 ", $-   ," $186,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-LL," $93,10 ", $-   ," $186,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-3204-RY," $30,30 ", $-   ," $3.030,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-BG," $13,60 ", $-   ," $408,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-BL," $13,60 ", $-   ," $680,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1813-FS," $12,50 ", $-   ," $250,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1813-NG," $12,50 ", $-   ," $625,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1814-NG," $18,00 ", $-   ," $900,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1814-VD," $18,00 ", $-   ," $360,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8216-BG," $52,90 ", $-   ," $264,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8216-BL," $52,90 ", $-   ," $264,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
